Title,Rating,Price,Price_Anterior,Votante,Demanda
"Mimo Monitors Vue HD UM-1080CP-B 10.1"" LCD pantalla táctil, Negro",3.8,349.,US$499.99US$499.99,(5),Solo queda(n) 7 en stock (hay más unidades en camino).
"Bnztruk Monitor portátil 4K de 13.3 pulgadas HDMI, pequeño monitor externo con interfaz HDMI tipo c para MacBook Raspberry pi PS4 computadora portátil Microsoft Win OS, 3840x2160, pantalla de pantalla a color 16:9",1.7,142.,US$162.99US$162.99,(3),Solo queda(n) 6 en stock (hay más unidades en camino).
"Gechic 1306E-R 13.3 pulgadas (16:9) FHD 1080p TFT LCD Monitor portátil con entradas HDMI y USB tipo C, interfaces de pantalla dual, Plug & Play, ultraligero y delgado",5.0,199.,,(1),Solo queda(n) 10 en stock (hay más unidades en camino).
UpBright Adaptador de CA/CC de 14 V 4 A compatible con Samsung CF390 CF391 CF398 CF591 22 24 27 32 pulgadas Monitor LCD LED curvado C22F390 C24F390 C32F C32F391 C27F C27F398 C27F598 C27F598 1 S27. Alimentación D590C LS27D590CS/ZA de 14 V CC,4.5,19.,,(85),
"DECIONE Monitor portátil, 15.6 pulgadas, 1080P FHD USB C Mini HDMI segunda pantalla externa pantalla IPS, monitor de juegos para laptop, PC, Macteléfono, PS5 Xbox Switch, altavoz integrado con funda protectora",4.5,99.,,(6),
"Lenovo ThinkVision T24h-20 - Monitor LED - 23.8""",4.0,280.,US$299.00US$299.00,(4),Solo queda(n) 5 en stock (hay más unidades en camino).
"E-yiiviil Pantalla LCD compatible con ASUS ROG Phone 3 ZS661KL ZS661KS I003DD 6.59 ""Pantalla LCD táctil Asamblea con herramientas",3.5,180.,,(12),Solo queda(n) 4 en stock (hay más unidades en camino).
NICEYRIG Mini placa de montaje con abrazadera de varilla de 0.591 in para conectar el monitor EVF receptor inalámbrico a varilla de 0.591 in,4.6,16.,,(48),Solo queda(n) 18 en stock (hay más unidades en camino).
VSDISPLAY Pantalla LCD IPS de 10.4 pulgadas 1024 x 768 HD 500nit VS104T-003A con tablero de control LCD de audio HD-MI,4.6,99.,US$109.99US$109.99,(6),Solo queda(n) 9 en stock (hay más unidades en camino).
KS Dos pantallas de visión 2 monitores HD de 24 pulgadas (1920 x 1080) 75 Hz ligero de aluminio doble soporte de monitor combinado,4.0,349.,,(1),
"KUMK Monitor portátil de 15 pulgadas 1080P FHD HDR IPS Monitor de juegos pantalla de cuidado de ojos con HDMI USB tipo C doble altavoz y cubierta, monitor externo para laptop, PC, teléfono, PS4 Xbox Switch, negro",4.3,129.,,(55),
waveshare Pantalla táctil DSI LCD 1024×600 de 7 pulgadas para Raspberry Pi 4B/3B+/3A+/Módulo de computación 4 (CM4)/Módulo de computación 3+ (CM3+) Pantalla IPS de vidrio endurecido Monitor capacitivo 5 puntos Requiere controlador táctil,3.8,67.,,(4),Solo queda(n) 9 en stock (hay más unidades en camino).
"Paquete de 2 monitores LCD individuales para computadora, soporte de escritorio independiente para pantalla de 13 a 32 pulgadas con giro, altura ajustable, rotación, capacidad para una (1) pantalla de hasta 77 libras (HT05B-201)",4.6,54.,,(421),
"VIOTEK GFV24CB - Monitor de juego de 24 pulgadas, 165 Hz (soporta 144 Hz) 1920 x 1080p FHD de alto color 4000:1, contraste 98 % sRGB VA, Panel pantalla cerca de marco sin bisel GSYNC, FreeSync, DisplayPort, HDMI, VESA",4.6,119.,US$179.99US$179.99,(857),
"BenQ - Monitor de computadora GL2780 de 27 pulgadas, 1080P FHD 75Hz 1ms para juegos con tecnología patentada de cuidado ocular y brillo adaptable para calidad de imagen y listo para VESA",4.7,149.,US$209.99US$209.99,"(24,028)",Solo queda(n) 3 en stock (hay más unidades en camino).
"Z-Edge - Monitor curvado para juegos de 32 pulgadas 16:9 1920x1080 180Hz 1ms Monitor LED sin marco, AMD Freesync Premium Display Port HDMI Altavoces integrados",4.5,239.,US$299.99US$299.99,(194),
"WESTHOD Extensor de monitor portátil de 12 pulgadas, monitor portátil para laptop, HDMI, USB C, doble pantalla, FHD 1080P, Plug-Play Tri-SScreen para Windows, Chrome, Mac e Switch, funciona con portátiles de 13 a 16 pulgadas",4.2,319.,US$399.00US$399.00,(760),
"Dragon Touch Portátil 4K – Monitor de juegos IPS HDR de 15.6 pulgadas, 100% sRGB FreeSync con altavoces, VESA compatible con Xbox PS4 Nintendo Switch, laptop, PC, teléfono, Mac Surface (no pantalla táctil)",4.2,224.,US$299.99US$299.99,(485),
"KTC Computer Monitor Stand for Desk, White Monitor Stand, with RGB Light, -5° ~ +20° Tilt Adjustable, 100×100mm Vesa Support G42P5 OLED Gaming Monitor, Computer Monitor Accessories",5.0,149.,,(1),Solo queda(n) 12 en stock (hay más unidades en camino).
"S erounder Monitor portátil de 11.6 pulgadas, pantalla LCD ultrafina HDR HD 1920 x 1080P IPS PC Monitor Gaming Display 178° Amplio ángulo de visión compatible con entrada USB/HDMI/AV para PS4, para Raspberry Pi para PS4",4.8,134.,,(5),Solo queda(n) 6 en stock (hay más unidades en camino).
"Acer BE270U Abmipruzx 27 pulgadas WQHD 2560 x 1440 IPS Monitor con AMD FreeSync | Frecuencia de actualización de 75 Hz | 5 ms (G a G) | 100% sRGB | ZeroFrame de 4 lados | USB 3.1 tipo C, puerto de pantalla, HDMI, puertos USB y salida de audio",Más opciones de compra,236.,US$281.28US$281.28,,
Generic Pantalla LCD de repuesto compatible con Asus VivoBook F510UA-AH51 15.6 FHD WUXGA 1080P eDP Slim LCD LED IPS (sustituto solamente) sin contacto,4.2,47.,,(77),
"Módulo de pantalla LCD redonda de 1.28 pulgadas con resolución de 240 × 240, 65K RGB IPS para Arduino Raspberry Pi Jetson Nano STM32, interfaz SPI GC9A01 controlador transparente y colorido efecto de visualización",4.3,20.,,(7),
"LG 31.5"" Full HD IPS Monitor con AMD FreeSync + paquete de garantía",3.5,259.,,(2),Solo queda(n) 8 en stock (hay más unidades en camino).
"Thinlerain Monitor portátil 4K - Monitor USB C de 15.6 pulgadas IPS UHD 3840X2160 Monitor externo con 75% sRGB 250 Nits brillo, USB C HDMI USB, compatible con laptop, PC, teléfono",,,,,
Acer Predator XB323QU NVbmiiphzx 31.5 pulgadas WQHD 2560 x 1440 Monitor de juegos | Compatible con G-SYNC | Agile-Splendor IPS 400 | Frecuencia de actualización de hasta 170Hz | Hasta 0.5ms | TUV/Eyesafe | Puerto de pantalla y 2 x HDMI 2.0,5.0,543.,,(1),
"DUODUOGO Monitor LED curvado de 24 pulgadas profesional delgado 75Hz 1080p 2X HDMI VGA altavoces integrados, color negro máquina (1920x1080p 99%)",4.0,114.,,(1),Solo queda(n) 17 en stock (hay más unidades en camino).
"iLooker-24P Pro Edition - Parasol para monitor de vídeo con pantalla LCD LED, de 24 pulgadas, para Dell HP Viewsonic, Philips, Samsung, LG EIZO NEC ASUS Acer BENQ AOC Lenovo, compatible con monitor de ancho de 550 a 22.244 in",3.9,69.,,(39),Solo queda(n) 15 en stock (hay más unidades en camino).
"Monitor portátil, 15.6 pulgadas 1080P FHD USB C monitor portátil pantalla HDMI monitor externo para laptop, pantalla IPS ultra delgada, monitor de juegos para PC, PS4, Xbox Switch, teléfono, altavoz integrado",4.2,169.,,(40),
VSDISPLAY 9.7 pulgadas 2048x1536 IPS LCD LP097QX1/ LTL097QL01/ HQ097QX1 con tablero de control HD-MI para monitor de gabinete de bricolaje,4.3,99.,,(27),Solo queda(n) 9 en stock (hay más unidades en camino).
"ZSCMALLS Monitor portátil de 15.6 pulgadas, pantalla de computadora Full HD USB C Dual Monitor con altavoz, monitor de juegos para PS3 PS4 Xbox Nintendo Raspberry pi",4.3,129.,,"(3,597)",
"HONGO Monitor portátil para portátil de 15.6 pulgadas, Full HD 1080P, monitor de computadora dual USB C HDMI con altavoces, monitor de viaje plano para MacBook Pro PS4 PS5 PC, cubierta inteligente y protector de pantalla incluidos",4.3,119.,,"(1,180)",
"Kantek MAXVIEW - Lupa de monitor LCD para monitores de pantalla ancha de 24 pulgadas (medido diagonalmente) (MAG24WL), transparente",3.3,118.,,(850),
"VSDISPLAY HD-MI VGA 2AV LCD placa de control funciona para 14"" 15.6"" b140xtn03.1 LP140WH1 BT140XW02 B156XW02 1366x768 LVDS 40Pin WLED Backlight LCD Panel",4.1,25.,,(124),Solo queda(n) 13 en stock (hay más unidades en camino).
BR1100CKA-YS02 Celeron/N4500/1.1GHz 4096/64 WNICb 11.6TFT W10P,4.0,133.,US$299.00US$299.00,(1),
"HP Advantage E221 - Monitor LCD LED de 21.5 pulgadas, 16:9 - 5 ms C9V76AA#ABA (renovado)",5.0,69.,US$74.99US$74.99,(4),Solo queda(n) 1 en stock (hay más unidades en camino).
"SAMSUNG S27A400UJN Monitor LCD LED Full HD de 27 pulgadas, 16:9, gris oscuro",Sólo hay 4 disponible(s).,282.,,,Sólo hay 4 disponible(s).
VSDISPLAY Placa controladora LCD de audio HDMI DVI VGA para pantalla LCD LVDS de 20.1 pulgadas 1680x1050 M201EW01 V0 LTM201M2-L02 LM201WE3-TLB1 de 30 pines 6CCFL LVDS,4.5,39.,,(2),Solo queda(n) 2 en stock (hay más unidades en camino).
"cocopar Monitor portátil USB-C – Pantalla de computadora USB-C de 15.6 pulgadas FHD HDR FreeSync Zero Frame con doble tipo C Mini HDMI para laptop, PC, Mac, Surface Xbox PS4 Switch, con cubierta inteligente",4.8,119.,,(13),
LG 27UK500-B - Monitor UHD 3840 x 2160 IPS HDR10 de 27 pulgadas con FreeSync 2 unidades,Solo queda(n) 1 en stock (hay más unidades en camino).,,,,Solo queda(n) 1 en stock (hay más unidades en camino).
BT21 Figura de monitor Minini tipo 2022 [productos originales oficiales] (RJ),3.9,17.,,(14),Solo queda(n) 5 en stock (hay más unidades en camino).
"Longruner Raspberry Pi - Pantalla táctil con soporte, Negro 7 pulgadas",3.8,62.,,(53),
"Elo e273226 1517L iTouch zero-bezel 15"" Monitor LCD con retroiluminación LED, Color negro",Sólo hay 1 disponible(s).,585.,,,Sólo hay 1 disponible(s).
"Dell S2721Q Monitor de bisel ultrafino 4K UHD, IPS de 27 pulgadas, AMD FreeSync, HDMI, DisplayPort, certificado VESA, plateado",4.4,,,(272),
"Acer Nitro XZ272U Pbmiiphx 27"" 1500R Curvo Zero-Frame WQHD (2560 x 1440) Monitor para juegos | AMD FreeSync | Hasta 165Hz | 4ms (G a G) | HDR 400 | 95% sRGB (1 puerto de pantalla y 2 HDMI 2.0 Puertos)",4.5,313.,US$329.99US$329.99,(27),Solo queda(n) 5 en stock (hay más unidades en camino).
"Sceptre Monitor para juegos de 27 pulgadas 240Hz 1080p AMD FreeSync Premium HDMI DisplayPort, altavoces integrados ajustables en altura negro Gunmetal (E275B-FWD240)",4.6,199.,US$249.97US$249.97,(499),
"Sceptre - Monitor curvo de 24 pulgadas, 75Hz, LED, para videojuegos, Full HD, 1080P, HDMI, VGA, con altavoces, montaje de pared VESA listo para usar, metal negro (C248W-1920RN)",4.6,109.,,"(17,410)",
"BenQ PD3200U Monitor de computadora profesional 4K UHD IPS calibrado de fábrica AQCOLOR para diseñadores con interruptor KVM integrado, 100% Rec.709, sRGB, DualView, diseño ergonómico, tecnología de cuidado ocular",4.5,629.,US$899.00US$899.00,"(2,837)",
"Z-Edge - Monitor curvado para juegos de 32 pulgadas 16:9 1920x1080 180Hz 1ms Monitor LED sin marco, AMD Freesync Premium Display Port HDMI Altavoces integrados",4.5,239.,US$299.99US$299.99,(194),
"WESTHOD Extensor de monitor portátil de 12 pulgadas, monitor portátil para laptop, HDMI, USB C, doble pantalla, FHD 1080P, Plug-Play Tri-SScreen para Windows, Chrome, Mac e Switch, funciona con portátiles de 13 a 16 pulgadas",4.2,319.,US$399.00US$399.00,(760),
"Dragon Touch Portátil 4K – Monitor de juegos IPS HDR de 15.6 pulgadas, 100% sRGB FreeSync con altavoces, VESA compatible con Xbox PS4 Nintendo Switch, laptop, PC, teléfono, Mac Surface (no pantalla táctil)",4.2,224.,US$299.99US$299.99,(485),
LG - 32UK50T-W 32 pulgadas 4K ultra alta definición (3840 X 2160) con tecnología Radeon Freesync y gama de colores de 95 % DCI-P3,4.5,449.,,(183),Solo queda(n) 3 en stock (hay más unidades en camino).
ARCADORA 12 V 4.2 W Micro 4 pulgadas CRT negro y blanco monitor vintage CRT pantalla electrónica tubo de imagen,4.4,31.,,(4),Solo queda(n) 13 en stock (hay más unidades en camino).
"Dell P3421W 34.1"" WQHD - Monitor LCD WLED de pantalla curvada - 21:9 - Negro (renovado)",Nuevo en Amazon,450.,US$638.39US$638.39,,Solo queda(n) 5 en stock (hay más unidades en camino).
"1.8 ""SPI TFT LCD módulo de visualización 3.3 V 5.5 128 × 160 SPI TFT LCD serie puerto módulo ST7735 51/AVR/STM32/ARM 8/16 bit",4.7,11.,,(5),Solo queda(n) 18 en stock (hay más unidades en camino).
"Dell P3221D 32 pulgadas 1440p QHD, Monitor de bisel ultrafino IPS, HDMI, DisplayPort, USB-C, certificado VESA, negro (renovado)",3.4,377.,US$649.00US$649.00,(4),Solo queda(n) 14 en stock (hay más unidades en camino).
"Dell Monitor de 27 pulgadas FHD 16:9 con Comfortview (certificado por TUV), monitores de computadora de 27 pulgadas, tasa de actualización de 75 Hz, 16.7 millones de colores, antirreflejos con dureza 3H, color negro (paquete de 1)",4.8,198.,US$215.00US$215.00,(12),Solo queda(n) 5 en stock (hay más unidades en camino).
"waveshare Pantalla LCD DSI de 4.3 pulgadas para Raspberry Pi 4B/3B+/3A+/3B/2B/B+/A+/Módulo de cómputo 3+/3/4, pantalla táctil 800×480, monitor de pantalla IPS capacitiva, compatible con Raspbian/Ubuntu/Kali/WIN10 IoT/Retropie",4.8,44.,,(12),Solo queda(n) 17 en stock (hay más unidades en camino).
"Voyager WVOM43 - Monitor de observación inalámbrico (pantalla brillante de 4,3"", resolución 480 x 234, brillo 500 cd/m2, relación de contraste 500:1, ángulo de visión de 120°V/140°H, altavoz integrado)",3.6,318.,,(7),Solo queda(n) 1 en stock (hay más unidades en camino).
"Deco Gear DGVM29PB 29-Inch 2560x1080 100Hz VA Curved Gaming Monitor, 4ms Response Time, 3000:1 Contrast Ratio, sRGB, NTSC 85, DCI-P3, and Adobe RGB Color Accurate",4.4,249.,,(167),Solo queda(n) 4 en stock (hay más unidades en camino).
"Soporte para monitor portátil, USB tipo C y mini adaptador HDMI de función completa para ocultar cables para mantener la mínima estética",4.2,9.,,(4),
"Acer Predator XB253Q GZbmiiprzx 24.5"" FHD (1920 x 1080) Monitor compatible IPS G-SYNC, pantalla con certificación VESHDR400, hasta 0.5 ms (G a G), 240Hz, 99% sRGB (1 x puerto de pantalla y 2 x puertos HDMI)",4.1,,,(13),
"Monoprice Zero-G Monitor curvado para juegos - 32 pulgadas, 1500R, 16:9, 2560x1440p, WQHD, 165Hz, HDMI, DisplayPort, tecnología VA, sincronización adaptable",4.6,322.,,(3),
"ZSCMALLS Monitor portátil de 15.6 pulgadas, pantalla de computadora Full HD USB C Dual Monitor con altavoz, monitor de juegos para PS3 PS4 Xbox Nintendo Raspberry pi",4.3,129.,,"(3,597)",
"HONGO Monitor portátil para portátil de 15.6 pulgadas, Full HD 1080P, monitor de computadora dual USB C HDMI con altavoces, monitor de viaje plano para MacBook Pro PS4 PS5 PC, cubierta inteligente y protector de pantalla incluidos",4.3,119.,,"(1,180)",
"VIOTEK GFV24CB - Monitor de juego de 24 pulgadas, 165 Hz (soporta 144 Hz) 1920 x 1080p FHD de alto color 4000:1, contraste 98 % sRGB VA, Panel pantalla cerca de marco sin bisel GSYNC, FreeSync, DisplayPort, HDMI, VESA",4.6,119.,US$179.99US$179.99,(857),
"Módulo de pantalla LCD RGB de 1.3 pulgadas para Raspberry Pi Pico, pantalla IPS de resolución de 240 x 240, interfaz SPI de color RGB de 65 K, voltaje de funcionamiento de 2.6 ~ 5.5 V",No hay opiniones,13.,,,Solo queda(n) 10 en stock (hay más unidades en camino).
"NexiGo Monitor portátil 4K de 17.3 pulgadas, 400 nits, FreeSync, 100% Adobe RGB, pantalla IPS HDR, pantalla de cuidado de ojos con altavoces duales con expansión OTG, para laptop PC/MAC/consola/PS5, VESA y cubierta inteligente",4.9,669.,,(17),
"Generic nuevo 15.6"" IPS FHD 1080p para portátil LED LCD visualización de repuesto/Panel Compatible con LG LP156WF6 (SP) (K6) lp156wf6-spk6",3.4,55.,,(7),Solo queda(n) 6 en stock (hay más unidades en camino).
KALESMART Monitor portátil de 13.3 pulgadas IPS 1920 x 1080 Dual HDMI Port FHD Gaming Monitor Raspberry Pi con altavoces para Raspberry Pi PS4 WiiU Xbox One S Windows 7/8/10,3.8,129.,,(20),
"Privox - Filtro de privacidad para pantalla panorámica de 16:9 (24 pulgadas, antideslumbrante), antiarañazos, protector de pantalla de luz azul y UV",4.0,49.,,(403),
TCG104XGLPAPNN-AN30 10.4 pulgadas 1024 × 768 nueva pantalla LCD para máquina industrial,No hay opiniones,275.,,,Solo queda(n) 1 en stock (hay más unidades en camino).
"3M - Filtro antirreflejos para portátil de pantalla ancha de 14"" (AG140W9B)",3.6,31.,US$53.00US$53.00,(394),Sólo hay 9 disponible(s).
"Ideao Hub - Monitor interactivo QHD de 24 pulgadas, pantalla táctil P-capacitiva con compatibilidad MPP 2.0, pantalla y altavoces de 1440P, conectividad de 10 puertos, hub USB, soporte ergonómico",3.5,699.,,(3),Solo queda(n) 8 en stock (hay más unidades en camino).
"HUIISUOC Monitor portátil de 17.3 pulgadas, ultra delgado, monitor portátil para pantalla de computadora, pantalla IPS Full HD 1080P, visión completa de 178°. Monitor USB C con HDMI para portátil/computadora/teléfono inteligente/Xbox/PS4",3.6,178.,,(7),Solo queda(n) 10 en stock (hay más unidades en camino).
"HP E27u G4 189T3AA#ABA 27"" QHD 2560 x 1440 (2K) HDMI, DisplayPort, USB-C Monitor",5.0,416.,,(1),Solo queda(n) 11 en stock (hay más unidades en camino).
"DORHEA Para Raspberry Pi - Módulo de monitor de pantalla táctil de 7 pulgadas, pantalla IPS de 7 pulgadas, computadora portátil con pantalla táctil 1024 x 600, monitor de juego para Pi 4/3/2/Zero/B B+, compatible con Raspbian Ubuntu Xbox /PS4/Mac iOS/Win10",4.0,57.,,(37),
"Sougan Mini pantalla IPS USB AIDA64 PC CPU RAM Monitor de datos de CPU de 3.5 pulgadas, CPU de monitor de temperatura de computadora, CPU, GPU, RAM, temperatura, velocidad de red, fecha, hora, volumen, pronóstico meteorológico, pantalla de panel de sensor de PC",1.0,31.,,(1),Solo queda(n) 10 en stock (hay más unidades en camino).
"BenQ PD3200U Monitor de computadora profesional 4K UHD IPS calibrado de fábrica AQCOLOR para diseñadores con interruptor KVM integrado, 100% Rec.709, sRGB, DualView, diseño ergonómico, tecnología de cuidado ocular",4.5,629.,US$899.00US$899.00,"(2,837)",
"Paquete de 2 monitores LCD individuales para computadora, soporte de escritorio independiente para pantalla de 13 a 32 pulgadas con giro, altura ajustable, rotación, capacidad para una (1) pantalla de hasta 77 libras (HT05B-201)",4.6,54.,,(421),
"BenQ - Monitor de computadora GL2780 de 27 pulgadas, 1080P FHD 75Hz 1ms para juegos con tecnología patentada de cuidado ocular y brillo adaptable para calidad de imagen y listo para VESA",4.7,149.,US$209.99US$209.99,"(24,028)",Solo queda(n) 3 en stock (hay más unidades en camino).
"Z-Edge - Monitor curvado para juegos de 32 pulgadas 16:9 1920x1080 180Hz 1ms Monitor LED sin marco, AMD Freesync Premium Display Port HDMI Altavoces integrados",4.5,239.,US$299.99US$299.99,(194),
"WESTHOD Extensor de monitor portátil de 12 pulgadas, monitor portátil para laptop, HDMI, USB C, doble pantalla, FHD 1080P, Plug-Play Tri-SScreen para Windows, Chrome, Mac e Switch, funciona con portátiles de 13 a 16 pulgadas",4.2,319.,US$399.00US$399.00,(760),
"Dragon Touch Portátil 4K – Monitor de juegos IPS HDR de 15.6 pulgadas, 100% sRGB FreeSync con altavoces, VESA compatible con Xbox PS4 Nintendo Switch, laptop, PC, teléfono, Mac Surface (no pantalla táctil)",4.2,224.,US$299.99US$299.99,(485),
"Ebike 810 - Pantalla LED Ecotric 810 - Bicicleta eléctrica 810 pantalla LED, panel LCD, instrumento de vehículo eléctrico con panel de control de cable de 4 cables",3.4,18.,,(6),Solo queda(n) 8 en stock (hay más unidades en camino).
LCDOLED reemplazo 15.6 pulgadas FullHD 1920x1080 IPS B156HAB01.0 40Pins LED pantalla LCD táctil digitalizador Asamblea con bisel para Dell Inspiron 15 5568 i5568 5578 i5578 i5578,3.6,136.,,(25),Solo queda(n) 7 en stock (hay más unidades en camino).
"Monitor lateral IPS de 8.8 pulgadas, 480 x 1920 pulgadas, sin táctil, para Raspberry Pi/Jetson Nano/PC Windows 11/10 / 8.1/8 / 7, altavoz HiFi integrado, con carcasa de aleación de proceso CNC",3.1,115.,,(13),
"SEALTY - Pantalla LCD de 4.3 pulgadas con pantalla táctil capacitiva con resolución de 800 x 480 píxeles para Raspberry Pi 4, Pi 3 B+, Pi Zero, DIY",No hay opiniones,49.,,,Solo queda(n) 14 en stock (hay más unidades en camino).
"KALESMART Monitor portátil para juegos de 15.6 pulgadas Full HD PC Monitor con doble HDMI 1920 x 1080 IPS con salida de audio para Raspberry Pi PS4, WiiU, Xbox One S, Windows 7, 8, 10",4.0,105.,,(23),
Acer K222HQL Monitor LCD LED de 21.5 pulgadas - 16:9-5 ms - Garantía gratuita de 3 años,4.7,93.,US$113.29US$113.29,(36),Sólo hay 1 disponible(s).
"G-STORY Monitor portátil de 17.3 pulgadas, actualizado 165Hz 144Hz 1080P FHD Cuidado de los ojos HDR 1ms IPS Pantalla USB C Monitor de juegos 99% sRGB Pantalla de ordenador HDMI para ordenador portátil PC teléfono NS Xbox PS5 con cubierta inteligente",3.7,369.,,(77),Solo queda(n) 8 en stock (hay más unidades en camino).
"Filtro de pantalla de privacidad de 19,5 pulgadas para monitor de pantalla ancha (relación de aspecto 16:9).",3.9,16.,US$19.99US$19.99,(14),Solo queda(n) 5 en stock (hay más unidades en camino).
"Pantalla AMOLED HDMI de 5,5 pulgadas con cubierta de vidrio endurecido 1920 x 1080 interfaz HDMI capacitiva táctil compatible con Mini PC Raspberry Pi 3 2 1 modelo B B + A+ monitor de ordenador @XYGStudy",4.0,125.,,(9),Solo queda(n) 3 en stock (hay más unidades en camino).
"waveshare Pantalla LCD IPS de 3.2 pulgadas (H) para Raspberry Pi 4B/3B+/3B/2B/Zero/Zero W/Zero WH y Jetson Nano y Windows 11/10/8.1/8/7, 480 x 800 píxeles, brillo ajustable, sin tacto",No hay opiniones,36.,,,Solo queda(n) 6 en stock (hay más unidades en camino).
"Lijun Monitor portátil para portátiles y smartphones, monitor de pantalla de computadora con puerto USB-A HDMI, monitor externo IPS de 13.3 pulgadas, 1280 × 800 con soporte de monitor y altavoces para computadora portátil, PC, Xbox PS5 Switch",3.1,79.,,(16),
"Eyoyo Monitor HDMI de 8 pulgadas, pantalla de resolución de 1024 x 768, portátil, 4:3 TFT LCD Mini HD pantalla de video a color",No hay opiniones,69.,,,Solo queda(n) 4 en stock (hay más unidades en camino).
"ZSCMALLS Monitor portátil de 15.6 pulgadas, pantalla de computadora Full HD USB C Dual Monitor con altavoz, monitor de juegos para PS3 PS4 Xbox Nintendo Raspberry pi",4.3,129.,,"(3,597)",
"HONGO Monitor portátil para portátil de 15.6 pulgadas, Full HD 1080P, monitor de computadora dual USB C HDMI con altavoces, monitor de viaje plano para MacBook Pro PS4 PS5 PC, cubierta inteligente y protector de pantalla incluidos",4.3,119.,,"(1,180)",
"VIOTEK GFV24CB - Monitor de juego de 24 pulgadas, 165 Hz (soporta 144 Hz) 1920 x 1080p FHD de alto color 4000:1, contraste 98 % sRGB VA, Panel pantalla cerca de marco sin bisel GSYNC, FreeSync, DisplayPort, HDMI, VESA",4.6,119.,US$179.99US$179.99,(857),
"Vizta Monitor V24CDH2 24"" 1920x1080 180nits 5ms VGA/HDMI Altavoz al por menor",No hay opiniones,,,,
"OSCY 15 Inch Capacitive Touchscreen Monitor,10 Ponits Touch LCD Monitor 1024x768 Resolution with Remote Control and HDMI/VGA Input,Desktop Monitor for Raspberry PI,PC,POS,Retail,Restaurant,Bar(Black)",5.0,196.,,(2),Solo queda(n) 2 en stock (hay más unidades en camino).
"StarTech.com Brazo articulado para monitor - Soporte para monitor individual, Plateado Valor no encontrado",4.2,135.,,(28),Solo queda(n) 3 en stock (hay más unidades en camino).
"MSI 24"" FHD (1920 x 1080) antirreflejos con bisel súper estrecho 75Hz 1ms 16:9 HDMI/DP AMD Radeon FreeSync IPS Gaming Monitor (OPTIX G241v)",4.7,229.,,(354),Solo queda(n) 5 en stock (hay más unidades en camino).
DELL P2411HB 24 DELL FLAT PANEL WIDESCREEN ALT F8NDP (Renovado) extensión de la garantía,5.0,89.,,(1),Solo queda(n) 1 en stock (hay más unidades en camino).
"Acer Nitro XV241Y Xbmiiprx 23.8"" Full HD (1920 x 1080) IPS Monitor de juegos | AMD FreeSync Premium | hasta 270Hz | hasta 0.5ms | HDR 400 | 99% sRGB | 2 puertos HDMI 2.0 y 1 puerto de visualización",4.4,299.,,(54),Solo queda(n) 2 en stock (hay más unidades en camino).
"Raspberry Pi 4 Monitor de pantalla táctil ELECROW de 7 pulgadas, 1024 x 600, monitor USB portátil, pantalla táctil compatible con Raspberry Pi 4B 3B+ BB Black Banana Pi Jetson Nano Windows 10 8 7",4.6,66.,,(8),
"Nt156whm-n32 - Pantalla LCD de repuesto para laptop de 15.6 pulgadas, diodo LED HD WXGA (sustituto de pantalla LCD de repuesto, no es una laptop) (30 pines)",4.4,48.,,(128),
"Lenovo ThinkVision S22e-19 - Monitor LCD con retroiluminación LED de 21,5""",4.7,199.,,(180),
"Reemplazo del bisel de la Asamblea de la pantalla táctil del LED FHD de 15.6"" para HP Envy X360 49.2 ft m6-bp 49.2 ft-bp111dx (solo para la versión 1920X1080)",4.6,149.,,(18),Solo queda(n) 8 en stock (hay más unidades en camino).
"Pantalla HDMI LCD IPS de 4 pulgadas, resolución de 800 x 480, interfaz HDMI para Raspberry Pi 4B/3B+/3B/2B/B+/A+/Zero W, compatible con Raspbian/Ubuntu/Kali/Retropie",4.2,38.,,(28),Solo queda(n) 15 en stock (hay más unidades en camino).
Adhesivo de píxeles móviles,No hay opiniones,14.,US$30.00US$30.00,,
"BenQ PD3200U Monitor de computadora profesional 4K UHD IPS calibrado de fábrica AQCOLOR para diseñadores con interruptor KVM integrado, 100% Rec.709, sRGB, DualView, diseño ergonómico, tecnología de cuidado ocular",4.5,629.,US$899.00US$899.00,"(2,837)",
"Paquete de 2 monitores LCD individuales para computadora, soporte de escritorio independiente para pantalla de 13 a 32 pulgadas con giro, altura ajustable, rotación, capacidad para una (1) pantalla de hasta 77 libras (HT05B-201)",4.6,54.,,(421),
"BenQ - Monitor de computadora GL2780 de 27 pulgadas, 1080P FHD 75Hz 1ms para juegos con tecnología patentada de cuidado ocular y brillo adaptable para calidad de imagen y listo para VESA",4.7,149.,US$209.99US$209.99,"(24,028)",Solo queda(n) 3 en stock (hay más unidades en camino).
"Z-Edge - Monitor curvado para juegos de 32 pulgadas 16:9 1920x1080 180Hz 1ms Monitor LED sin marco, AMD Freesync Premium Display Port HDMI Altavoces integrados",4.5,239.,US$299.99US$299.99,(194),
"WESTHOD Extensor de monitor portátil de 12 pulgadas, monitor portátil para laptop, HDMI, USB C, doble pantalla, FHD 1080P, Plug-Play Tri-SScreen para Windows, Chrome, Mac e Switch, funciona con portátiles de 13 a 16 pulgadas",4.2,319.,US$399.00US$399.00,(760),
